Datetime,Text,Username
2023-03-15 22:57:32+00:00,"KLIK https://t.co/7a5bbSdoDz, Jasa Konsultan Pajak Freelance, Jasa Konsultan Pajak Jakarta, Jasa Konsultan Pajak Karawang, Jasa Konsultan Pajak Kelapa Gading, Jasa Konsultan Pajak Online

PARAMITA
KONSULTAN PAJAK

#konsultanpajakkotabogor, #konsultanpajaklegal, https://t.co/yTEijfXr3o",EryParamita
2023-03-15 22:57:11+00:00,sumpa udah seneng harganya segitu gataunya exclude pajak😭🙏🏻,haechaniuu
2023-03-15 22:56:56+00:00,"@jiemiardian Fyi, pajaknya pajak barang mewah. Jadi kaget ngga kalau layanan medis di Indonesia itu buruk? Dokternya mau sepinter apa juga pemerintah ga dukung. Kalau ngomongin RS Pemerintah, dulu pas koas pernah konsulen anestesi curhat marah2 ke juniornya cont-",indina85941205
2023-03-15 22:56:27+00:00,Min @kring_pajak aku lupa password djp online. Bisa bantu ga?,hayhayandra
2023-03-15 22:56:12+00:00,@BoSnerdley @nypost Seems like she could skip a few meals which would help her cause as stupid as it is.,MikeyPaj
2023-03-15 22:56:11+00:00,@kring_pajak Cara mengajukan permohonan wp non efektif gimana ya?,annaifayn
2023-03-15 22:56:06+00:00,"KLIK https://t.co/7a5bbSdoDz, Jasa Konsultan Pajak Tangerang, Jasa Konsultan Pajak Tangsel, Jasa Konsultan Pajak, Jasa Konsultan PPh 21, Jasa Konsultan Pajak Jakarta Barat

PARAMITA
KONSULTAN PAJAK

#jasakonsultanpajakjakartabarat,  #jasakonsultanpajakjakartaselatan, https://t.co/ZI3ZT5ObgU",EryParamita
2023-03-15 22:54:26+00:00,"KLIK https://t.co/7a5bbSdoDz, Jasa Konsultan Pajak Pribadi, Jasa Konsultan Pajak UMKM, Jasa Konsultan Pajak Perorangan, Jasa Konsultan Pajak Perusahaan, Jasa Konsultan Pajak SPT Tahunan

PARAMITA
KONSULTAN PAJAK

#konsultanpajakterbaikdijakarta, #konsultanpajakdijakarta, https://t.co/bG3lwgAaQU",EryParamita
2023-03-15 22:54:25+00:00,"baru sadar udh gede soalnya dah harus ngerti bayar pajak, bpjs, cara ke puskesmas, cara nabung di bank, dan ngambil keputusannya udh buat urusan jangka panjang huhu",Ziyyyapa
2023-03-15 22:54:06+00:00,@GioBruno1600 Hard to beat Joy Reid,MikeyPaj
2023-03-15 22:54:04+00:00,"Batas Akhir Lapor SPT Pajak Tahunan, Catat 2 Tanggal Ini Biar Tak Kena Sanksi! https://t.co/bx8Sn1FoK6",KompasTV
2023-03-15 22:52:56+00:00,"Menurut antum...pajak di Indonesia dzalim ? Kan ada batasan penghasilan kena pajak. Itu aja dulu. Pajak juga buat bayar RS pemerintah, puskesmas. Jalanana yg antum pake juga dibangun pake uang pajak.",bigboylooksgood
2023-03-15 22:52:43+00:00,@kompascom no viral no justice,dedy_maryadi
2023-03-15 22:52:23+00:00,"KLIK https://t.co/7a5bbSdoDz, Jasa Konsultan Pajak Jakarta Pusat, Jasa Pembuatan SPT Tahunan Orang Pribadi, Jasa Pembuatan SPT, Jasa Pembuatan SPT Tahunan, Jasa Pembuatan SPT Tahunan Pribadi

PARAMITA
KONSULTAN PAJAK

#jasapembuatanspttahunan, #jasakonsultanpajak, https://t.co/VWdO64ZrBb",EryParamita
2023-03-15 22:51:54+00:00,"_Ini satu ekor lg yg songong banget_ 😡                                 
Mari kita VIRALKAN..... Agar Dirjen Pajak - Kemenkeu, Beacukai dan KPK segera cari tau  siapa bokapnya !!! *Songong banget roman mukanya nich anak !!!😳* https://t.co/ZbRhLmhecR",satrioa26581418
2023-03-15 22:51:24+00:00,"@jokowi Mantap! Rakyat bayar pajak terus ,lalu dimanfaatkan oleh oknum yg tdk bertanggung jawab.",TorayaDeata
2023-03-15 22:50:52+00:00,@chuckwoolery No question Pelosi’s incompetence intentional or not facilitated Jan 6 getting out of control.,MikeyPaj
2023-03-15 22:50:51+00:00,"@Otaku_Anime_Ind Uang pajak buat commis sebenarnya gak papa kok. 
Daripada jiplak.",boringbreaker
2023-03-15 22:50:45+00:00,"KLIK https://t.co/7a5bbSdoDz, Jasa Konsultan Pajak Bekasi, Jasa Konsultan Pajak Bogor, Jasa Konsultan Pajak Cikarang, Jasa Konsultan Pajak Cibubur, Jasa Konsultan Pajak Depok

PARAMITA
KONSULTAN PAJAK

#konsultanpajakjakarta, #konsultanpajakindonesia,  #konsultanpajaktangerang, https://t.co/MWygeXnUqt",EryParamita
2023-03-15 22:50:42+00:00,@Angon_Kebo77 mereka yg ngutang kita yg suruh bayar lewat pajak,mujairlele
2023-03-15 22:48:36+00:00,"Tahun lalu kawan2 disabilitas blg alat bantu (kursi roda, hearing aids, dll) pajaknya gede bgt krn masuk kategori BARANG MEWAH. Itu basic needs lho. Mereka advokasi kmn2 tp blm ada perubahan jg. Ini buat subsidi MOBIL yg bisa aja duitnya dari pajak alat bantu tsb",puspapra
2023-03-15 22:47:57+00:00,"@kring_pajak 1. Done
@kring_pajak
 
2. Mention 1 kali saja sertakan hashtag #LupaEFIN 
3. Sertakan jawaban pertanyaan berikut di mention:
a. Orang pribadi
b. Sudah aktivasi",hafizuf
2023-03-15 22:47:39+00:00,Di lihat dr sini banyak banget org yg belum ngerti soal pajak kendaraan....,User1231047253
2023-03-15 22:44:39+00:00,"@asumsico Oalah faktor kepentingan, org"" anak"" pejabat mau jual kendaraan mewah ya? Biar ga kena pajak 🤣🤣",Aries_seriess
2023-03-15 22:42:42+00:00,"Begini sejarah kasus pencucian uang yang dilakukan eks pejabat Pajak Kemenkeu, Rafael Alun Trisambodo  - Medan Insider https://t.co/6P8hl6X5jT",KasanMulyono
2023-03-15 22:42:28+00:00,@Syarman59 @jokowi HUKUM harus sebagai  PANGLIMA bukan KORUPTOR. Untuk apa @KPK_RI di bentuk dg dana negara yang biaya i dari pajak rakyat trilyunan jika seperti ini.🤔,biiinsenator
2023-03-15 22:41:28+00:00,@FunnyVideosID inilah gunanya uang pajak,BA_Rachman
2023-03-15 22:41:08+00:00,halloo @kring_pajak kode verifikasi bayar pajak tidak masuk ke email gimana yaa ?,rizki_ed
2023-03-15 22:40:02+00:00,"@jokowi Pak jokowi..pajak pph21 diturunin dong,kita di swasta kerja mati2an,dipotong buat gaji ASN yg pendapatannya lebih gede dr kita.udah gt di korup pula....ini tidak adil.",jon85906810
2023-03-15 22:39:55+00:00,"Kasus video porno dirjen pajak ❌
Doujin Nindy ✔️",Fuzui_jamrd
2023-03-15 22:39:49+00:00,"@jiemiardian itulah fungsi mafia bea cukai dok, cukup bayar mereka dan pastinya dibawah pajak. maka dokter bs dpt alat nya dengan harga ya paling tidak 200jt😁",ttirusaru
2023-03-15 22:39:40+00:00,"@DitjenPajakRI orang kecil diuber2 bayar pajak, pejabatnya hedon. Males ah kak 😎",slaranium
2023-03-15 22:39:30+00:00,Saya ya tetap bayar pajak. Ya iyalah ga bayar tetep kena denda dan kita rugi juga akhirnya. 😃,duyhita
2023-03-15 22:39:06+00:00,"@OposisiCerdas Klo diamati, pengumpul dana publik kok hampir semua ugal2an yakh ? Pajak, bea cukai, perbankan, asuransi, yayasan, iuran/retribusi, dana parkir, dana umat, dst. Contoh kecil, Lihat saja gaya hidup karyawan Samsat.",orideos
2023-03-15 22:38:59+00:00,@Pr_Logos On peut aussi le voir comme le Néron de la Somme,GabriellePajak
2023-03-15 22:38:20+00:00,@pak_eRTe_lima @detikcom @detik_jabar @ridwankamil Pekerjaan gubenur merasa lebih tinggi gt? Hello....gubenur itu digaji oleh pajak rakyat jadi siapa yang statusnya lebih tinggi? Gubenur atw rakyat,ratu7indonesia2
2023-03-15 22:38:15+00:00,@Otaku_Anime_Ind Nindy: sebaiknya bayar pajak,Fuzui_jamrd
2023-03-15 22:37:51+00:00,"inilah PERATURAN JAHANNAM ketika pajak/cukai sudah diatas 50% 

Menteri Cuap-Cuap Omongkosong mengatakan Potensi Penghematan yang dilakukan jika sebungkus rokok dibelikan Sandang-Pangan TAIK KUCING ! sembari menikmati cukai rokok yang tak rasional.

Perokok Membiayai Bangsa ini",__anomali__
2023-03-15 22:37:48+00:00,@matsumoto_yuuna Nindy: sebaiknya cepat bayar pajak mu,Fuzui_jamrd
2023-03-15 22:37:42+00:00,peactapping day 6 https://t.co/WVUd0khNSI,SmiesznyPajak
2023-03-15 22:36:28+00:00,https://t.co/N2IK5hIr2H || https://t.co/Ozp1IiaNls || https://t.co/S3PzyioZLh #mosyantax,mosyantax
2023-03-15 22:35:29+00:00,@Langlai73410097 @CDEssonne @leloiret @RCValdeLoire @Indre36 @Departement_23 https://t.co/GbhR5gHTS7,GabriellePajak
2023-03-15 22:35:06+00:00,"Anggota Polisi Diduga Gelapkan Pajak Rp2,5 Miliar Tewas Bunuh Diri, Netizen: Rafael Alun dan Keluarganya Kapan?",abu_waras
2023-03-15 22:34:39+00:00,"@kring_pajak 
#LupaEFIN
a. WP pribadi
b. Sudah aktifasi EFIN 

Mohon bantuan kirim EFIN untuk pelaporan pajak
Terim kasih",DiahYulian37633
2023-03-15 22:34:22+00:00,"@LOVE_AG4EVER Ini partai resmi kan??bukan karbitan😀😀🤭🤭loe ketakutan amat sich sama pa anis,dari pada pilih group koruptor,lebih baik pilih group ini saja,insya allah indonesia lebih baik,hati2 pilih pemimpin,jgn sampai kasus sambo,kasus pejabat pajak,kasus 300 T,dll terulang lagi. https://t.co/xDlV1mdhZE",Hendynurfa1
2023-03-15 22:33:59+00:00,"@matsumoto_yuuna Yah kecewa, ku pikir dengan duit pajak yg banyak punya modal buat comms artist",RussianYuri_
2023-03-15 22:32:46+00:00,@Langlai73410097 Et surtout bon appétit ... https://t.co/iSYVD1E0Nf,GabriellePajak
2023-03-15 22:31:51+00:00,@DitjenPajakRI Mari gunakan efin untuk mempermudah kerja pegawai pajak dan menambah bonus tahunan mereka,Febry_Ardyana
2023-03-15 22:30:48+00:00,"Rafael Alun Trisambodo ternyata tak bayar pajak penghasilan: Sudah pasti, kalau bayar ketahuan uangnya... - Medan Insider https://t.co/fAKpLciLnT",KasanMulyono
2023-03-15 22:30:27+00:00,"bismillahirohmanirohim, semoga bisa bigwin hari ini untuk ganti spion motor gara-gara musibah semalem, pajak juga belum kebayar :(",wingede23
2023-03-15 22:30:26+00:00,"@DoankWarto Gw aja rakyat jelata, kl makan di resto padang di sajikan semua makanan lebih dr itu...🤣

Makan pake duit sendiri, pajak bayar kontan...

Ributin tuh orang yg makan duit pajak 🤣",akuy_reborn
2023-03-15 22:30:15+00:00,"@CNNIndonesia Ngakak banget lho...
Oh bisa yah... aparat menggelapkan pajak kendaraan.... 🤣🤣🤣
Apalagi yg bisa dilakukan ??? supaya bisa kaya dg tak halal dan tak resmi...🤣🤣🤣",Iyan38211135
2023-03-15 22:30:06+00:00,"@GunRomli Yg haramkan pajak itu hadist, beliau cuma menyampaikan Sabda Rasul. Orang islam berpegang pada Alquran dan Hadist, kecuali orang Kafir. Paham?",hijrah_dp
2023-03-15 22:29:16+00:00,@weskrantz the little diva......,PennyPajak
2023-03-15 22:28:51+00:00,@DitjenPajakRI Bkn brti orang orang pajak itu bersih...ungkap oknum oknum dan bersihkan baru orang orang percaya,Evoryan1
2023-03-15 22:28:24+00:00,"@yo2thok Paling enak hidup di konoha, orang kaya beli barang disubsidi, malah pajak kadang dihapuskan. Kalau orang miskin diteriaki mental pengemis. Tidak bayar pajak disuruh pindah negara, kalai tidak didenda.",Isengaj49103632
2023-03-15 22:27:17+00:00,"@radek_laudanski Bayern-City
Real-Milan
Benfica-Inter
Chelsea-Napoli",pajak580
2023-03-15 22:27:16+00:00,"@GunRomli Rasulullah ﷺ  bersabda.

إِنَّ صَاحِبَ الْمَكسِ فِيْ النَّارِ

“Sesungguhnya pelaku/pemungut pajak (diadzab) di neraka” [HR Ahmad 4/109, Abu Dawud kitab Al-Imarah : 7]",Go_Drill
2023-03-15 22:27:02+00:00,"Duduk Perkara Polisi Gelapkan Pajak Kendaraan Rp2,5 Milar, Lalu Tewas Minum Racun di Samosir https://t.co/rX1rUmLJno",KompasTV
2023-03-15 22:26:47+00:00,@Rezaldi_H Sini om saya bantu,abcdeaja_ii
2023-03-15 22:26:47+00:00,"@Migran_TV_7777 @pajakpmb @DitjenPajakRI @kring_pajak @KemenkeuRI @prastow #PecatSriMulyani 
#PecatSriMulyani",WiwahaZainwa
2023-03-15 22:26:47+00:00,"@worksfess Hahaha pejabatnya naek Rubicon hasil pajak rakyat, tetot tetot ninu ninu, rakyatnya desek2an di krl😆",faqih32015
2023-03-15 22:25:15+00:00,"@geloraco Sekelas Warteg, penjual bakso diwajibkan punya npwp, bayar pajak, masak investor bebas suka2",Cemaniit
2023-03-15 22:24:07+00:00,"Sebelom sampah sampah di dirjen pajak dan di kemenkeu di sapuh dan di bersihkan atau sampah sampah kudu dibakar biar gak menumpuk dan bertambah,buat apa kita bayar pajak 

#DirjenPajakKuduPunyaMalu
#KemenkeuTobat
#AwasMubahallahRakyat",OmNabon
2023-03-15 22:23:43+00:00,@duchetina Jel ovo Pajak Pato?!,Jolenajnoviji
2023-03-15 22:22:57+00:00,"entah beritanya bener atau tidak, kelakuan si anak mantan pejabat pajak kayaknya emang sering merugikan rakyat kecil aka semena2.

Kalo bener, Ini bukan nakal tp ga punya otak.

Org berantem karena cw itu bukan dia doang, tp yg apes sampe sekeluarga ya dia, kelakuannya sampah.",erha_30
2023-03-15 22:22:56+00:00,@jurgenholic Serigala berubah jadi Bangau bakar wkwkwk,RukianEky
2023-03-15 22:21:29+00:00,@Guru_PNS Makanya jadi pejabat pajak aja.,Dew1Fortuna
2023-03-15 22:21:19+00:00,"@msaid_didu @PPATK @KemenkeuRI @mohmahfudmd Dugaan saya juga seperti itu pak, mahfud dan PPATK akan kena oleh mafia pajak dan oligarki",WakandaNgutang
2023-03-15 22:20:33+00:00,@ketupatsayur_ Dia emng kaya raya sejak lahir tp tdk pamer harta kyak ank dirjen pajak yg kekayaannya dr hasil bpknya nyolong,HadiWibisono10
2023-03-15 22:19:43+00:00,@convomfs gws,gabolehgt
2023-03-15 22:19:43+00:00,@mailbukanmael @tirta_cipeng Sampe Bernabeu cuma jadi pecel Bango wkwkwk,RukianEky
2023-03-15 22:19:11+00:00,@id_lgk @tirta_cipeng Yah cuma jadi kecap Bango di Bernabeu wkwkwkwkw,RukianEky
2023-03-15 22:18:53+00:00,lelaki bodoh anjing,gabolehgt
2023-03-15 22:18:31+00:00,japiedole juz kurws disisia nie spie lezalem lbem do sciany a na nia z pod lozka wychodzi taki pielki poerdolony pajak wychodze,skahuc
2023-03-15 22:18:22+00:00,@radek_laudanski Szczególnie że wydawało się że większość tych włoskich klubów przed sezonem się osłabiło.,pajak580
2023-03-15 22:17:53+00:00,@AyaniMel Tanda tanda akan ada RADIKAL dana Ratusan Trilyun gak jelas di Rek.Pejabat. PENOMENA aroma kemenkeu dan ditjen.pajak.,widodol_joko
2023-03-15 22:17:28+00:00,@Dadssuu @Jogja_Uncover banget. segede jalan ringroad barat ringroad selatan aja puetenggg e kaya gitu :( jalan jalan juga krisis bgt penerangannya mbuh digawe opo pajak penerangan jalane,blupblupers
2023-03-15 22:17:21+00:00,Gmn kalau pegawai pajak aja yang gajinya disamain dengan guru 😅,daniellsinaga
2023-03-15 22:16:46+00:00,@worksfess walau ga kena pajak harus tetap lapor spt ya nder,dreewwp
2023-03-15 22:16:28+00:00,@Subur0204 Iya anak tukang Pajak India 😄,BFbu88
2023-03-15 22:12:59+00:00,"@worksfess Itu lebih ke bukti pembayaran pajak. SPT itu kita lapor sbg individu bahwa kita sudah bayar pajak. Emang aneh sistemnya, udah bayar pajak eh masih disuruh lapor😂",KtkungTmnSndiri
2023-03-15 22:11:56+00:00,"@Yurissa_Samosir @Giring_Ganesha Pajak aja  naik, berarti negara butuh duit.. 
@psi_id obral janji BPJS Gratis? Duit nya darimana????? Ngutang lagi",banten02
2023-03-15 22:09:05+00:00,"@IMCMushroom Kalau Arief Budi Sulistyo terlibat tentunya akan menyeret nama Eko Setyono, mantan Kepala Kantor Pajak Pratama Kota Surakarta....",AriyonoL
2023-03-15 22:08:58+00:00,@aurelmertz !!!!1!11!!1,JanPPajak1
2023-03-15 22:08:30+00:00,"@TheRedmenTV Tonight was a fascinating study in watching one man come to terms with reality. Ladies and gentlemen, Chris Pajak",middlingred
2023-03-15 22:07:57+00:00,@diitugas @peppreoni @worksfess Iya untuk orang pribadi lapor SPT OP paling telat 3 bulan setelah tahun pajak berakhir aka 31 maret. Misal tahun pajak 2022 paling telat lapor tgl 31 maret 2023,wearetttvxq
2023-03-15 22:06:59+00:00,Sebanyak Ini Nilai Penerimaan Pajak di Jabar https://t.co/H80rS16gmb,pindainews
2023-03-15 22:06:46+00:00,"@mbork88 Idealne warunki do gry dla Ziela.
Napoli gra do przodu, większość piłkarzy w formie, paru w genialnej, ma kto też  bronić, a Zielu wychodzi i robi swoje.",pajak580
2023-03-15 22:06:39+00:00,"""You must pay taxes. But there's no law that says you gotta leave a tip."" #mosyantax",mosyantax
2023-03-15 22:06:14+00:00,"@SCTV Bu Sri, saya sungguh heran dengan kehidupan bekas tetangga saya namanya Nanang pegawai Kantor Pajak Surabaya, pindahan dari Kantor Pajak Padang. 
Waduh kehidupannya mewah mobilnya banyak ada Pajero, Alphad dan mobil paling buruk Honda CRV dititipkan di garasi saya.",TjiptoMm
2023-03-15 22:03:03+00:00,"@Pencerah___ @jokowi @nadiemmakarim @Kiyai_MarufAmin @mohmahfudmd Lihat tu @KemenkeuRI apa pantas orang pajak kerja cuman nungguin orang bayar pajak diksi Tunjangan kinerja tinggi greadnya, gitu msi juga nyolong",sabdopalon77
2023-03-15 22:01:19+00:00,"@Yurissa_Samosir @Giring_Ganesha Persis PKS , kalo menang janji hapus pajak motor dan SiM seumut hidup....😅😅😅",Fixtech7
2023-03-15 22:00:01+00:00,"Usulan Menteri Dalam Negeri Tito Karnavian agar kepatuhan pelaporan pajak calon pemimpin yang akan berkontestasi dalam pemilihan umum (pemilu) dibuka ke publik mendapat apresiasi. Upaya itu merupakan bagian dari transparansi peserta pemilu.

#Pemilu2024 

https://t.co/nXyIa6gjSa",medcom_id
2023-03-15 21:57:42+00:00,"Di akhir acara, tim penyuluh KPP Pratama Tulungagung juga menghimbau bagi pelaku UMKM untuk segera melaporkan SPT Tahunan dan melakukan pemadanan NIK. https://t.co/XSpo15PZtI",pajak_tlgagung
2023-03-15 21:57:38+00:00,Selanjutnya para peserta diberikan materi terkait proses ijin usaha mikro oleh Konsultan Pendamping PLUT KUMKM Tulungagung Efriza Pahlevi. Selain itu juga disampaikan materi seputar pendanaan dari pihak perbankan. https://t.co/0VlxRsf6sU,pajak_tlgagung
2023-03-15 21:57:31+00:00,"Pada kegiatan ini KPP Pratama Tulungagung bekerja sama dengan Dinas Koperasi dan Usaha Mikro Kabupaten Tulungagung, Bank Jatim dan BNI. Acara dibuka langsung oleh Kepala KPP Pratama Tulungagung Efendi Pinem. https://t.co/AZhabUAsji",pajak_tlgagung
2023-03-15 21:57:26+00:00,@edi_sioon mana blok katanya bakalan merasakan kesedihan bacot lu dek,DanielPalagan
2023-03-15 21:57:17+00:00,"KPP Pratama Tulungagung menggelar Business Development Services (BDS) pada Selasa (14/3). Dengan mengusung tema 'Produk Kreatif, Ekonomi Bangkit. UMKM Bisa!' , acara dilaksanakan di Aula KPP dan diikuti oleh pelaku UMKM di Kabupaten Tulungagung https://t.co/Z9dwYHUwAC",pajak_tlgagung
2023-03-15 21:56:13+00:00,@tanyakanrl Seperti itulah nasib rakyat jelata yg selalu dipungut pajak buat kehidupan hedon pejabat.,SBioteach
2023-03-15 21:52:04+00:00,"Miliki Rumah Rp300 M, Alshad Ahmad Bongkar Pekerjaan Ayahnya Pernah Jadi Pegawai Pajak https://t.co/GjzL5V6lV4",VIVAcoid
2023-03-15 21:51:41+00:00,"@logikapolitikid Yg pasti cek kepala cabang pajak tiap daerah, ngeriiii..",ujangku49035509
2023-03-15 21:51:20+00:00,"@kring_pajak Pekerjaan keduanya jd asisten dosen kak. Apa asdos itu termasuk dalam definisi pekerjaan bebas kak? Klo iya, bgmn cara pengisian ph di SPT nya ya kak?",Hadi_yanz
2023-03-15 21:51:12+00:00,"dipkir2 kalo pejabat ngomong ""ini bukan hanya tanggung jawab pemerintah,tapi tanggung jawab kita semua"" itu ngeselin juga ya
kan paduka2 sekalian sudah dibayar pakai pajak, tolong lah diurusin.",seliterin
2023-03-15 21:49:12+00:00,@Aleph_003 por un segundo no me cargaba la imagen y pense que sacaste 900 pepos,SmiesznyPajak
2023-03-15 21:47:51+00:00,"@jokowi abis itu dihabisin buat kerjaan ngga guna dan cuma bikin hutang ya, kaya ikn, kereta cepat dan anda presiden terburuk dalam sejarah indonesia yg naikin pajak. anda ngga ada malu",ardianto_
2023-03-15 21:47:29+00:00,@goddeketal none,PennyPajak
2023-03-15 21:46:35+00:00,"Sekali memalak di Dirjen Pajak, anak buah Menkeu Sri Mulyani Rafael Alun Trisambodo cair 2 miliar, harus cash - Medan Insider https://t.co/sqZtYApOE4",KasanMulyono
2023-03-15 21:46:18+00:00,@DeeMeow3 have you tried baby food?,PennyPajak
2023-03-15 21:46:01+00:00,@alfa2wojtek @OmzRi @TOPTVPINFO @WiadomosciTVP @pisorgpl @PolskieRadio24 @SolidarnaPL Jak widać chyba jednak można na tym zarobić. 😁,pajak77oi
2023-03-15 21:45:39+00:00,@kdr5 @Ainhoaa_17_ @AZAZiNS_ @SeviiVAL el radiant ese sera muy pro en valorant pero en un combate de boxeo cuanto me dura?,SmiesznyPajak
2023-03-15 21:45:16+00:00,@weskrantz Pip (short for Pipsqueak) is our little stripey rat and he went from a sausage to pepperoni to a kielbasa to a filet mignon in less than 2 years. Used to hold him in my arms too. How they grow! Now he drapes himself along or across me. Love little Finn,PennyPajak
2023-03-15 21:45:07+00:00,"@giginpraginanto Kenapa yg perusahaan swasta di subsidi pemerintah???
Kenapa bkn pajak bea msknya aja yg di beri keringannan???",WF10051729
2023-03-15 21:43:42+00:00,@kdr5 @Ainhoaa_17_ @AZAZiNS_ @SeviiVAL acabas de tocar fondoXD,SmiesznyPajak
2023-03-15 21:42:57+00:00,@GunRomli Bila nama pajak diganti dg nama infak atau sodaqoh maka jadi halal ...pokoknya mau haram atau halal tinggal bahasa yg dipakai..😀,nalarto
2023-03-15 21:42:36+00:00,Pengalihan isu pajak gw rasa,berrypop_p
2023-03-15 21:42:36+00:00,Berapa banyak ASN pajak di DJP @KemenkeuRI? Apa hanya Rafael Alun yang berkongkalikong?  https://t.co/yG5u3yAjGE,basoamir
2023-03-15 21:41:27+00:00,https://t.co/lHLDlJeFkD,SmiesznyPajak
2023-03-15 21:41:10+00:00,@asumsico Saya jual mobil tahun 2020 baru tau kalau itu mobil belum di balik nama sama pembeli tahun 2023 ini...saya tidak perhatikan pas bayar pajak mobil yang sekarang. Bayar yah bayar saja..kena progresif. Artinya tanpa KTP asli juga bisa bayar pajak. Rugi 2.5jt/thn,SepadanM
